----- Speed -----
----- Angle -----
172|47200|212288|212460|17202|172|30|11951610|10
156|-18400|212544|212700|17210|156|-34|11952914|10
170|47000|212800|212970|17219|170|30|11954388|10
184|48400|213056|213240|17228|184|30|11955860|10
168|-17200|213312|213480|17236|168|-34|11957260|10
182|-15800|213568|213750|17245|182|-34|11959098|10
196|49600|213824|214020|17254|196|30|11960870|10
180|48000|214080|214260|17262|180|30|11962238|10
194|-14600|214336|214530|17271|194|-34|11963928|10
208|50800|214592|214800|17280|208|30|11965744|10
192|49200|214848|215040|17288|192|30|11967208|10
206|50600|215104|215310|17297|206|30|11969006|10
190|-15000|215360|215550|17305|190|-34|11970710|10
268|56800|215552|215820|17314|268|30|11972874|10
252|-8800|215808|216060|17322|252|-34|11974882|10
266|-7400|216064|216330|17331|266|-34|11977348|10
216|-12400|216384|216600|17340|216|-34|11979620|10
230|53000|216640|216870|17349|230|30|11981762|10
214|51400|216896|217110|17357|214|30|11983466|10
228|52800|217152|217380|17366|228|30|11985462|10
276|57600|217344|217620|17374|276|30|11987470|10
290|59000|217600|217890|17383|290|30|11989832|10
274|-6600|217856|218130|17391|274|-34|11992016|10
288|58800|218112|218400|17400|288|30|11994552|10
272|-6800|218368|218640|17408|272|-34|11996720|10
286|58600|218624|218910|17417|286|30|11999238|10
270|57000|218880|219150|17425|270|30|12001326|10
220|-12000|219200|219420|17434|220|-34|12003506|10
234|53400|219456|219690|17443|234|30|12005620|10
218|-12200|219712|219930|17451|218|-34|12007484|10
232|53200|219968|220200|17460|232|30|12009452|10
246|54600|220224|220470|17469|246|30|12011354|10
230|53000|220480|220710|17477|230|30|12013058|10
180|-16000|220800|220980|17486|180|-34|12014878|10
228|52800|220992|221220|17494|228|30|12016438|10
178|47800|221312|221490|17503|178|30|12017984|10
162|-17800|221568|221730|17511|162|-34|12019272|10
176|-16400|221824|222000|17520|176|-34|12020864|10
190|-15000|222080|222270|17529|190|-34|12022582|10
204|-13600|222336|222540|17538|204|-34|12024426|10
218|51800|222592|222810|17547|218|30|12026204|10
202|-13800|222848|223050|17555|202|-34|12027812|10
216|51600|223104|223320|17564|216|30|12029636|10
166|-17400|223424|223590|17573|166|-34|12031394|10
214|51400|223616|223830|17581|214|30|12033034|10
164|-17600|223936|224100|17590|164|-34|12034774|10
178|-16200|224192|224370|17599|178|-34|12036512|10
192|49200|224448|224640|17608|192|30|12038184|10
176|-16400|224704|224880|17616|176|-34|12039776|10
190|-15000|224960|225150|17625|190|-34|12041558|10
204|-13600|225216|225420|17634|204|-34|12043466|10
218|51800|225472|225690|17643|218|30|12045436|10
266|56600|225664|225930|17651|266|30|12047364|10
280|58000|225920|226200|17660|280|30|12049636|10
264|-7600|226176|226440|17668|264|-34|12051740|10
278|57800|226432|226710|17677|278|30|12054122|10
262|-7800|226688|226950|17685|262|-34|12056274|10
276|57600|226944|227220|17694|276|30|12058702|10
260|56000|227200|227460|17702|260|30|12060710|10
274|57400|227456|227730|17711|274|30|12062928|10
258|-8200|227712|227970|17719|258|-34|12065112|10
272|57200|227968|228240|17728|272|30|12067568|10
256|55600|228224|228480|17736|256|30|12069544|10
206|-13400|228544|228750|17745|206|-34|12071598|10
220|-12000|228800|229020|17754|220|-34|12073650|10
234|53400|229056|229290|17763|234|30|12075700|10
218|-12200|229312|229530|17771|218|-34|12077628|10
232|-10800|229568|229800|17780|232|-34|12079852|10
246|54600|229824|230070|17789|246|30|12082074|10
230|53000|230080|230310|17797|230|30|12083906|10
180|-16000|230400|230580|17806|180|-34|12085662|10
130|43000|230720|230850|17815|130|30|12086968|10
114|-22600|230976|231090|17823|114|-34|12088064|10
128|42800|231232|231360|17832|128|30|12089160|10
112|-22800|231488|231600|17840|112|-34|12090240|10
190|49000|231680|231870|17849|190|30|12091702|10
204|50400|231936|232140|17858|204|30|12093290|10
188|-15200|232192|232380|17866|188|-34|12094786|10
138|-20200|232512|232650|17875|138|-34|12096228|10
152|45200|232768|232920|17884|152|30|12097412|10
136|43600|233024|233160|17892|136|30|12098364|10
150|45000|233280|233430|17901|150|30|12099658|10
134|43400|233536|233670|17909|134|30|12100658|10
148|44800|233792|233940|17918|148|30|12101934|10
196|49600|233984|234180|17926|196|30|12103302|10
210|-13000|234240|234450|17935|210|-34|12105136|10
224|52400|234496|234720|17944|224|30|12107096|10
208|-13200|234752|234960|17952|208|-34|12108752|10
222|-11800|235008|235230|17961|222|-34|12110886|10
236|53600|235264|235500|17970|236|30|12112954|10
220|-12000|235520|235740|17978|220|-34|12114706|10
234|-10600|235776|236010|17987|234|-34|12116820|10
248|-9200|236032|236280|17996|248|-34|12119060|10
262|-7800|236288|236550|18005|262|-34|12121426|10
246|-9400|236544|236790|18013|246|-34|12123514|10
260|56000|236800|237060|18022|260|30|12125798|10
210|51000|237120|237330|18031|210|30|12127824|10
194|-14600|237376|237570|18039|194|-34|12129496|10
208|-13200|237632|237840|18048|208|-34|12131632|10
222|-11800|237888|238110|18057|222|-34|12133894|10
236|-10400|238144|238380|18066|236|-34|12136218|10
220|-12000|238400|238620|18074|220|-34|12138162|10
234|53400|238656|238890|18083|234|30|12140212|10
248|54800|238912|239160|18092|248|30|12142388|10
232|-10800|239168|239400|18100|232|-34|12144364|10
246|54600|239424|239670|18109|246|30|12146522|10
196|-14400|239744|239940|18118|196|-34|12148614|10
180|-16000|240000|240180|18126|180|-34|12150302|10
194|49400|240256|240450|18135|194|30|12151992|10
144|-19600|240576|240720|18144|144|-34|12153552|10
222|52200|240768|240990|18153|222|30|12155430|10
206|-13400|241024|241230|18161|206|-34|12157198|10
156|-18400|241344|241500|18170|156|-34|12159058|10
170|47000|241600|241770|18179|170|30|12160596|10
154|45400|241856|242010|18187|154|30|12161756|10
168|46800|242112|242280|18196|168|30|12163084|10
152|-18800|242368|242520|18204|152|-34|12164484|10
230|53000|242560|242790|18213|230|30|12166242|10
180|-16000|242880|243060|18222|180|-34|12168126|10
164|46400|243136|243300|18230|164|30|12169558|10
178|47800|243392|243570|18239|178|30|12170912|10
162|46200|243648|243810|18247|162|30|12172072|10
176|-16400|243904|244080|18256|176|-34|12173856|10
190|-15000|244160|244350|18265|190|-34|12175766|10
204|50400|244416|244620|18274|204|30|12177610|10
188|-15200|244672|244860|18282|188|-34|12179362|10
202|-13800|244928|245130|18291|202|-34|12181316|10
280|58000|245120|245400|18300|280|30|12183588|10
264|-7600|245376|245640|18308|264|-34|12185820|10
214|-12600|245696|245910|18317|214|-34|12188202|10
228|52800|245952|246180|18326|228|30|12190198|10
212|51200|246208|246420|18334|212|30|12191822|10
226|52600|246464|246690|18343|226|30|12193864|10
210|-13000|246720|246930|18351|210|-34|12195664|10
224|-11600|246976|247200|18360|224|-34|12197816|10
238|-10200|247232|247470|18369|238|-34|12200094|10
252|55200|247488|247740|18378|252|30|12202178|10
236|53600|247744|247980|18386|236|30|12203866|10
250|55000|248000|248250|18395|250|30|12205804|10
234|53400|248256|248490|18403|234|30|12207476|10
184|-15600|248576|248760|18412|184|-34|12209204|10
134|-20600|248896|249030|18421|134|-34|12210610|10
118|41800|249152|249270|18429|118|30|12211610|10
196|49600|249344|249540|18438|196|30|12212998|10
244|54400|249536|249780|18446|244|30|12214622|10
258|55800|249792|250050|18455|258|30|12216632|10
178|-16200|250112|250290|18463|178|-34|12218240|10
128|-21200|250432|250560|18472|128|-34|12219592|10
142|-19800|250688|250830|18481|142|-34|12221070|10
156|-18400|250944|251100|18490|156|-34|12222674|10
170|-17000|251200|251370|18499|170|-34|12224404|10
248|54800|251392|251640|18508|248|30|12226388|10
232|-10800|251648|251880|18516|232|-34|12228236|10
182|-15800|251968|252150|18525|182|-34|12230266|10
196|49600|252224|252420|18534|196|30|12232102|10
180|-16000|252480|252660|18542|180|-34|12233726|10
194|-14600|252736|252930|18551|194|-34|12235544|10
208|50800|252992|253200|18560|208|30|12237360|10
256|55600|253184|253440|18568|256|30|12239272|10
270|57000|253440|253710|18577|270|30|12241518|10
190|-15000|253760|253950|18585|190|-34|12243350|10
204|50400|254016|254220|18594|204|30|12245258|10
218|51800|254272|254490|18603|218|30|12247100|10
202|-13800|254528|254730|18611|202|-34|12248772|10
216|51600|254784|255000|18620|216|30|12250788|10
230|53000|255040|255270|18629|230|30|12252610|10
214|51400|255296|255510|18637|214|30|12254250|10
228|52800|255552|255780|18646|228|30|12256118|10
212|51200|255808|256020|18654|212|30|12257742|10
226|52600|256064|256290|18663|226|30|12259464|10
210|51000|256320|256530|18671|210|30|12261072|10
224|52400|256576|256800|18680|224|30|12262968|10
208|-13200|256832|257040|18688|208|-34|12264816|10
222|52200|257088|257310|18697|222|30|12266950|10
206|-13400|257344|257550|18705|206|-34|12268718|10
220|52000|257600|257820|18714|220|30|12270642|10
234|53400|257856|258090|18723|234|30|12272564|10
218|51800|258112|258330|18731|218|30|12274300|10
232|53200|258368|258600|18740|232|30|12276332|10
216|-12400|258624|258840|18748|216|-34|12278116|10
230|53000|258880|259110|18757|230|30|12280130|10
214|-12600|259136|259350|18765|214|-34|12282026|10
228|52800|259392|259620|18774|228|30|12284022|10
242|54200|259648|259890|18783|242|30|12285888|10
226|52600|259904|260130|18791|226|30|12287624|10
240|54000|260160|260400|18800|240|30|12289728|10
288|58800|260352|260640|18808|288|30|12291832|10
238|-10200|260672|260910|18817|238|-34|12294238|10
252|55200|260928|261180|18826|252|30|12296514|10
236|53600|261184|261420|18834|236|30|12298330|10
186|-15400|261504|261690|18843|186|-34|12300140|10
234|53400|261696|261930|18851|234|30|12301812|10
248|54800|261952|262200|18860|248|30|12303732|10
232|53200|262208|262440|18868|232|30|12305516|10
182|-15800|262528|262710|18877|182|-34|12307354|10
196|-14400|262784|262980|18886|196|-34|12309190|10
210|-13000|263040|263250|18895|210|-34|12311024|10
258|55800|263232|263490|18903|258|30|12312952|10
272|57200|263488|263760|18912|272|30|12315280|10
256|55600|263744|264000|18920|256|30|12317192|10
206|-13400|264064|264270|18929|206|-34|12319118|10
220|52000|264320|264540|18938|220|30|12320978|10
204|-13600|264576|264780|18946|204|-34|12322730|10
218|51800|264832|265050|18955|218|30|12324636|10
232|53200|265088|265320|18964|232|30|12326604|10
216|-12400|265344|265560|18972|216|-34|12328388|10
230|53000|265600|265830|18981|230|30|12330402|10
214|51400|265856|266070|18989|214|30|12332042|10
164|-17600|266176|266340|18998|164|-34|12333718|10
178|-16200|266432|266610|19007|178|-34|12335456|10
192|49200|266688|266880|19016|192|30|12337128|10
176|47600|266944|267120|19024|176|30|12338656|10
190|-15000|267200|267390|19033|190|-34|12340438|10
238|53800|267392|267630|19041|238|30|12342270|10
188|-15200|267712|267900|19050|188|-34|12344162|10
202|50200|267968|268170|19059|202|30|12345988|10
186|-15400|268224|268410|19067|186|-34|12347596|10
200|50000|268480|268680|19076|200|30|12349404|10
214|51400|268736|268950|19085|214|30|12351210|10
198|49800|268992|269190|19093|198|30|12352722|10
212|51200|269248|269460|19102|212|30|12354446|10
196|-14400|269504|269700|19110|196|-34|12356070|10
210|-13000|269760|269970|19119|210|-34|12358096|10
224|-11600|270016|270240|19128|224|-34|12360184|10
238|-10200|270272|270510|19137|238|-34|12362398|10
222|-11800|270528|270750|19145|222|-34|12364358|10
236|-10400|270784|271020|19154|236|-34|12366618|10
250|55000|271040|271290|19163|250|30|12368876|10
200|-14000|271360|271560|19172|200|-34|12370876|10
248|54800|271552|271800|19180|248|30|12372660|10
198|-14200|271872|272070|19189|198|-34|12374578|10
212|-12800|272128|272340|19198|212|-34|12376622|10
226|-11400|272384|272610|19207|226|-34|12378792|10
274|57400|272576|272850|19215|274|30|12380848|10
288|58800|272832|273120|19224|288|30|12383192|10
272|57200|273088|273360|19232|272|30|12385168|10
222|-11800|273408|273630|19241|222|-34|12387366|10
236|-10400|273664|273900|19250|236|-34|12389498|10
186|-15400|273984|274170|19259|186|-34|12391564|10
170|-17000|274240|274410|19267|170|-34|12393300|10
184|48400|274496|274680|19276|184|30|12394900|10
198|49800|274752|274950|19285|198|30|12396498|10
246|54600|274944|275190|19293|246|30|12398266|10
260|56000|275200|275460|19302|260|30|12400358|10
244|-9600|275456|275700|19310|244|-34|12402302|10
258|-8200|275712|275970|19319|258|-34|12404760|10
272|57200|275968|276240|19328|272|30|12407152|10
256|55600|276224|276480|19336|256|30|12409128|10
206|-13400|276544|276750|19345|206|-34|12411182|10
190|-15000|276800|276990|19353|190|-34|12412886|10
204|-13600|277056|277260|19362|204|-34|12414858|10
218|51800|277312|277530|19371|218|30|12416828|10
232|53200|277568|277800|19380|232|30|12418860|10
216|51600|277824|278040|19388|216|30|12420516|10
230|53000|278080|278310|19397|230|30|12422530|10
278|57800|278272|278550|19405|278|30|12424426|10
228|52800|278592|278820|19414|228|30|12426614|10
212|51200|278848|279060|19422|212|30|12428366|10
226|52600|279104|279330|19431|226|30|12430344|10
210|51000|279360|279570|19439|210|30|12432016|10
194|-14600|279616|279810|19447|194|-34|12433816|10
208|50800|279872|280080|19456|208|30|12435824|10
222|52200|280128|280350|19465|222|30|12437766|10
206|50600|280384|280590|19473|206|30|12439406|10
220|52000|280640|280860|19482|220|30|12441266|10
268|56800|280832|281100|19490|268|30|12443210|10
218|-12200|281152|281370|19499|218|-34|12445500|10
232|53200|281408|281640|19508|232|30|12447724|10
216|51600|281664|281880|19516|216|30|12449508|10
230|53000|281920|282150|19525|230|30|12451330|10
214|51400|282176|282390|19533|214|30|12452970|10
228|52800|282432|282660|19542|228|30|12454774|10
212|51200|282688|282900|19550|212|30|12456398|10
226|52600|282944|283170|19559|226|30|12458440|10
274|57400|283136|283410|19567|274|30|12460432|10
288|58800|283392|283680|19576|288|30|12462840|10
208|-13200|283712|283920|19584|208|-34|12464880|10
222|52200|283968|284190|19593|222|30|12466950|10
206|-13400|284224|284430|19601|206|-34|12468782|10
220|52000|284480|284700|19610|220|30|12470706|10
234|53400|284736|284970|19619|234|30|12472756|10
282|58200|284928|285210|19627|282|30|12474812|10
232|-10800|285248|285480|19636|232|-34|12477100|10
246|-9400|285504|285750|19645|246|-34|12479450|10
294|59400|285696|285990|19653|294|30|12481602|10
244|-9600|286016|286260|19662|244|-34|12483998|10
228|-11200|286272|286500|19670|228|-34|12486006|10
242|54200|286528|286770|19679|242|30|12488064|10
192|-14800|286848|287040|19688|192|-34|12489992|10
206|-13400|287104|287310|19697|206|-34|12491854|10
190|-15000|287360|287550|19705|190|-34|12493494|10
204|-13600|287616|287820|19714|204|-34|12495338|10
218|-12200|287872|288090|19723|218|-34|12497372|10
232|-10800|288128|288360|19732|232|-34|12499468|10
246|54600|288384|288630|19741|246|30|12501626|10
230|-11000|288640|288870|19749|230|-34|12503586|10
244|54400|288896|289140|19758|244|30|12505662|10
194|-14600|289216|289410|19767|194|-34|12507608|10
178|-16200|289472|289650|19775|178|-34|12509216|10
192|-14800|289728|289920|19784|192|-34|12511144|10
270|57000|289920|290190|19793|270|30|12513326|10
220|-12000|290240|290460|19802|220|-34|12515506|10
204|-13600|290496|290700|19810|204|-34|12517450|10
218|-12200|290752|290970|19819|218|-34|12519612|10
232|53200|291008|291240|19828|232|30|12521644|10
246|54600|291264|291510|19837|246|30|12523610|10
230|-11000|291520|291750|19845|230|-34|12525506|10
244|54400|291776|292020|19854|244|30|12527710|10
228|-11200|292032|292260|19862|228|-34|12529718|10
242|-9800|292288|292530|19871|242|-34|12532096|10
256|55600|292544|292800|19880|256|30|12534344|10
240|-10000|292800|293040|19888|240|-34|12536448|10
254|-8600|293056|293310|19897|254|-34|12538870|10
268|56800|293312|293580|19906|268|30|12541290|10
252|55200|293568|293820|19914|252|30|12543362|10
266|56600|293824|294090|19923|266|30|12545700|10
250|-9000|294080|294330|19931|250|-34|12547884|10
264|56400|294336|294600|19940|264|30|12550204|10
278|57800|294592|294870|19949|278|30|12552458|10
262|56200|294848|295110|19957|262|30|12554354|10
212|-12800|295168|295380|19966|212|-34|12556526|10
260|56000|295360|295620|19974|260|30|12558406|10
210|-13000|295680|295890|19983|210|-34|12560432|10
160|-18000|296000|296160|19992|160|-34|12562328|10
174|-16600|296256|296430|20001|174|-34|12564094|10
222|52200|296448|296670|20009|222|30|12565798|10
172|-16800|296768|296940|20018|172|-34|12567674|10
186|48600|297024|297210|20027|186|30|12569484|10
170|47000|297280|297450|20035|170|30|12570964|10
184|48400|297536|297720|20044|184|30|12572500|10
168|-17200|297792|297960|20052|168|-34|12574028|10
182|-15800|298048|298230|20061|182|-34|12575930|10
260|56000|298240|298500|20070|260|30|12578022|10
244|-9600|298496|298740|20078|244|-34|12580094|10
258|-8200|298752|299010|20087|258|-34|12582488|10
208|-13200|299072|299280|20096|208|-34|12584560|10
222|52200|299328|299550|20105|222|30|12586630|10
206|-13400|299584|299790|20113|206|-34|12588462|10
220|-12000|299840|300060|20122|220|-34|12590642|10
234|-10600|300096|300330|20131|234|-34|12592820|10
248|-9200|300352|300600|20140|248|-34|12595124|10
296|59600|300544|300840|20148|296|30|12597420|10
246|-9400|300864|301110|20157|246|-34|12599834|10
230|-11000|301120|301350|20165|230|-34|12601922|10
244|-9600|301376|301620|20174|244|-34|12604254|10
258|55800|301632|301890|20183|258|30|12606456|10
242|54200|301888|302130|20191|242|30|12608320|10
256|55600|302144|302400|20200|256|30|12610568|10
240|-10000|302400|302640|20208|240|-34|12612736|10
254|-8600|302656|302910|20217|254|-34|12615222|10
268|56800|302912|303180|20226|268|30|12617642|10
